region_iso,sex,year,e0_actual,e0_expected_lc,e0_expected_e0rw,e0_expected_nmxrw
LV,Male,2024,71.394596,72.221154,72.553848,72.223053
LV,Female,2000,75.661694,NA,NA,NA
LV,Female,2001,75.402097,NA,NA,NA
LV,Female,2002,75.838423,NA,NA,NA
LV,Female,2003,75.672077,NA,NA,NA
LV,Female,2004,76.012546,NA,NA,NA
LV,Female,2005,76.258882,NA,NA,NA
LV,Female,2006,76.051201,NA,NA,NA
LV,Female,2007,76.195241,NA,NA,NA
LV,Female,2008,77.353881,NA,NA,NA
LV,Female,2009,77.556603,NA,NA,NA
LV,Female,2010,77.835602,NA,NA,NA
LV,Female,2011,78.478284,NA,NA,NA
LV,Female,2012,78.644112,NA,NA,NA
LV,Female,2013,78.666582,NA,NA,NA
LV,Female,2014,79.207567,NA,NA,NA
LV,Female,2015,79.291137,NA,NA,NA
LV,Female,2016,79.378642,NA,NA,NA
LV,Female,2017,79.547533,NA,NA,NA
LV,Female,2018,79.586411,NA,NA,NA
LV,Female,2019,80.007454,NA,NA,NA
LV,Female,2020,79.921867,80.282123,80.236178,80.210078
LV,Female,2021,78.042839,80.502892,80.464902,80.412487
LV,Female,2022,79.400296,80.73043,80.693626,80.612807
LV,Female,2023,80.500682,80.961328,80.92235,80.811068
LV,Female,2024,81.249247,81.17639,81.151074,81.007299
LV,Total,2000,70.135076,NA,NA,NA
LV,Total,2001,69.867417,NA,NA,NA
LV,Total,2002,70.155435,NA,NA,NA
LV,Total,2003,70.608333,NA,NA,NA
LV,Total,2004,70.904151,NA,NA,NA
LV,Total,2005,70.603979,NA,NA,NA
LV,Total,2006,70.510884,NA,NA,NA
LV,Total,2007,70.775555,NA,NA,NA
LV,Total,2008,71.990268,NA,NA,NA
LV,Total,2009,72.668562,NA,NA,NA
LV,Total,2010,73.014491,NA,NA,NA
LV,Total,2011,73.681263,NA,NA,NA
LV,Total,2012,73.907048,NA,NA,NA
LV,Total,2013,74.132849,NA,NA,NA
LV,Total,2014,74.267851,NA,NA,NA
LV,Total,2015,74.629051,NA,NA,NA
LV,Total,2016,74.734585,NA,NA,NA
LV,Total,2017,74.823243,NA,NA,NA
LV,Total,2018,74.953662,NA,NA,NA
LV,Total,2019,75.633717,NA,NA,NA
LV,Total,2020,75.399029,75.815855,75.923119,75.881649
LV,Total,2021,73.138889,76.090932,76.212521,76.12749
LV,Total,2022,74.496275,76.361396,76.501923,76.370157
LV,Total,2023,75.565575,76.621133,76.791326,76.60973
LV,Total,2024,76.441243,76.881943,77.080728,76.846287
NL,Male,2000,75.538303,NA,NA,NA
NL,Male,2001,75.807605,NA,NA,NA
NL,Male,2002,75.988527,NA,NA,NA
NL,Male,2003,76.235282,NA,NA,NA
NL,Male,2004,76.869279,NA,NA,NA
NL,Male,2005,77.195803,NA,NA,NA
NL,Male,2006,77.628417,NA,NA,NA
NL,Male,2007,78.011886,NA,NA,NA
NL,Male,2008,78.319322,NA,NA,NA
NL,Male,2009,78.526426,NA,NA,NA
NL,Male,2010,78.782467,NA,NA,NA
NL,Male,2011,79.194919,NA,NA,NA
NL,Male,2012,79.149373,NA,NA,NA
NL,Male,2013,79.419087,NA,NA,NA
NL,Male,2014,79.87909,NA,NA,NA
NL,Male,2015,79.744953,NA,NA,NA
NL,Male,2016,79.881259,NA,NA,NA
NL,Male,2017,80.06819,NA,NA,NA
NL,Male,2018,80.167511,NA,NA,NA
NL,Male,2019,80.467639,NA,NA,NA
NL,Male,2020,79.67785,80.622095,80.727078,80.705726
NL,Male,2021,79.695233,80.785219,80.986517,80.941801
NL,Male,2022,80.122066,80.966807,81.245956,81.175502
NL,Male,2023,80.318662,81.160605,81.505394,81.406808
NL,Male,2024,80.545352,81.333004,81.764833,81.635697
NL,Female,2000,80.571652,NA,NA,NA
NL,Female,2001,80.70584,NA,NA,NA
NL,Female,2002,80.67657,NA,NA,NA
NL,Female,2003,80.93193,NA,NA,NA
NL,Female,2004,81.42457,NA,NA,NA
NL,Female,2005,81.603547,NA,NA,NA
NL,Female,2006,81.889678,NA,NA,NA
NL,Female,2007,82.304826,NA,NA,NA
NL,Female,2008,82.270722,NA,NA,NA
NL,Female,2009,82.631787,NA,NA,NA
NL,Female,2010,82.718971,NA,NA,NA
NL,Female,2011,82.855728,NA,NA,NA
NL,Female,2012,82.820924,NA,NA,NA
NL,Female,2013,83.050697,NA,NA,NA
NL,Female,2014,83.29591,NA,NA,NA
NL,Female,2015,83.135575,NA,NA,NA
NL,Female,2016,83.129191,NA,NA,NA
NL,Female,2017,83.327562,NA,NA,NA
NL,Female,2018,83.34033,NA,NA,NA
NL,Female,2019,83.573361,NA,NA,NA
NL,Female,2020,83.083895,83.611455,83.731345,83.719372
NL,Female,2021,83.000194,83.694901,83.88933,83.864439
NL,Female,2022,83.117089000000007,83.779203999999993,84.047315,84.008381
NL,Female,2023,83.349295,83.869984,84.2053,84.151202
NL,Female,2024,83.354526,83.947526,84.363284,84.292909
NL,Total,2000,78.136972,NA,NA,NA
NL,Total,2001,78.34077,NA,NA,NA
NL,Total,2002,78.415779,NA,NA,NA
NL,Total,2003,78.665287,NA,NA,NA
NL,Total,2004,79.236032,NA,NA,NA
NL,Total,2005,79.493004,NA,NA,NA
NL,Total,2006,79.851904,NA,NA,NA
NL,Total,2007,80.254461,NA,NA,NA
NL,Total,2008,80.388954,NA,NA,NA
NL,Total,2009,80.663793,NA,NA,NA
NL,Total,2010,80.832822,NA,NA,NA
NL,Total,2011,81.111549,NA,NA,NA
NL,Total,2012,81.060281,NA,NA,NA
NL,Total,2013,81.303118,NA,NA,NA
NL,Total,2014,81.658934,NA,NA,NA
NL,Total,2015,81.497165,NA,NA,NA
NL,Total,2016,81.558402,NA,NA,NA
NL,Total,2017,81.743862,NA,NA,NA
NL,Total,2018,81.795431,NA,NA,NA
NL,Total,2019,82.06409,NA,NA,NA
NL,Total,2020,81.39837,82.155535,82.270781,82.252803
NL,Total,2021,81.364872,82.276898,82.477471,82.439829
NL,Total,2022,81.642919,82.408217,82.684161,82.625058
NL,Total,2023,81.855614,82.549144,82.890852,82.808492
NL,Total,2024,81.974321,82.672356,83.097542,82.990132
NO,Male,2000,75.947192,NA,NA,NA
NO,Male,2001,76.190754,NA,NA,NA
NO,Male,2002,76.393716,NA,NA,NA
NO,Male,2003,77.029485,NA,NA,NA
NO,Male,2004,77.493166,NA,NA,NA
NO,Male,2005,77.725369,NA,NA,NA
NO,Male,2006,78.105368,NA,NA,NA
NO,Male,2007,78.21711,NA,NA,NA
NO,Male,2008,78.301666,NA,NA,NA
NO,Male,2009,78.58793,NA,NA,NA
NO,Male,2010,78.829425,NA,NA,NA
NO,Male,2011,78.987538,NA,NA,NA
NO,Male,2012,79.406808,NA,NA,NA
NO,Male,2013,79.640975,NA,NA,NA
NO,Male,2014,80.019651,NA,NA,NA
NO,Male,2015,80.351961,NA,NA,NA
NO,Male,2016,80.611738,NA,NA,NA
NO,Male,2017,80.902071,NA,NA,NA
NO,Male,2018,80.986689,NA,NA,NA
NO,Male,2019,81.180321,NA,NA,NA
NO,Male,2020,81.471662,81.500114,81.455749,81.427802
NO,Male,2021,81.581915,81.753918,81.731177,81.67365
NO,Male,2022,80.906722,81.9953,82.006604,81.916762
NO,Male,2023,81.3883,82.229327,82.282032,82.157137
NO,Male,2024,81.570121,82.466138,82.55746,82.394775
NO,Female,2000,81.371582,NA,NA,NA
NO,Female,2001,81.509387,NA,NA,NA
NO,Female,2002,81.451085,NA,NA,NA
NO,Female,2003,81.92053,NA,NA,NA
NO,Female,2004,82.330132,NA,NA,NA
NO,Female,2005,82.508981,NA,NA,NA
NO,Female,2006,82.662945,NA,NA,NA
NO,Female,2007,82.671053,NA,NA,NA
NO,Female,2008,82.93594,NA,NA,NA
NO,Female,2009,83.043143,NA,NA,NA
NO,Female,2010,83.141435,NA,NA,NA
NO,Female,2011,83.445892,NA,NA,NA
NO,Female,2012,83.409189,NA,NA,NA
NO,Female,2013,83.601887,NA,NA,NA
NO,Female,2014,84.100837,NA,NA,NA
NO,Female,2015,84.147744,NA,NA,NA
NO,Female,2016,84.162308,NA,NA,NA
NO,Female,2017,84.282603,NA,NA,NA
NO,Female,2018,84.499755,NA,NA,NA
NO,Female,2019,84.692747,NA,NA,NA
NO,Female,2020,84.894863,84.866623,84.867546,84.852855
NO,Female,2021,84.731062,85.034427,85.042344,85.012289
NO,Female,2022,84.344892,85.178049,85.217142,85.17043
NO,Female,2023,84.629725,85.32508,85.39194,85.327292
NO,Female,2024,84.802123,85.464662,85.566738,85.482883
NO,Total,2000,78.687684,NA,NA,NA
NO,Total,2001,78.881468,NA,NA,NA
NO,Total,2002,78.95525,NA,NA,NA
NO,Total,2003,79.522912,NA,NA,NA
NO,Total,2004,79.963705,NA,NA,NA
NO,Total,2005,80.171401,NA,NA,NA
NO,Total,2006,80.433976,NA,NA,NA
NO,Total,2007,80.492166,NA,NA,NA
NO,Total,2008,80.659449,NA,NA,NA
NO,Total,2009,80.852492,NA,NA,NA
NO,Total,2010,81.023512,NA,NA,NA
NO,Total,2011,81.242049,NA,NA,NA
NO,Total,2012,81.437673,NA,NA,NA
NO,Total,2013,81.649424,NA,NA,NA
NO,Total,2014,82.087032,NA,NA,NA
NO,Total,2015,82.27786,NA,NA,NA
NO,Total,2016,82.417634,NA,NA,NA
NO,Total,2017,82.623212,NA,NA,NA
NO,Total,2018,82.761673,NA,NA,NA
NO,Total,2019,82.954239,NA,NA,NA
NO,Total,2020,83.199916,83.201704,83.178795,83.156824
NO,Total,2021,83.169017,83.410851,83.40335,83.357717
NO,Total,2022,82.620013,83.603853,83.627906,83.556559
NO,Total,2023,83.013478,83.795331,83.852461,83.753363
NO,Total,2024,83.188048,83.983185,84.077017,83.948144
PL,Male,2000,69.524222,NA,NA,NA
PL,Male,2001,70.044355,NA,NA,NA
PL,Male,2002,70.362344,NA,NA,NA
PL,Male,2003,70.576164,NA,NA,NA
PL,Male,2004,70.704901,NA,NA,NA
PL,Male,2005,70.846339,NA,NA,NA
PL,Male,2006,71.000739,NA,NA,NA
PL,Male,2007,71.037902,NA,NA,NA
PL,Male,2008,71.344346,NA,NA,NA
PL,Male,2009,71.620671,NA,NA,NA
PL,Male,2010,72.154376,NA,NA,NA
PL,Male,2011,72.526617,NA,NA,NA
PL,Male,2012,72.6193,NA,NA,NA
PL,Male,2013,72.959938,NA,NA,NA
PL,Male,2014,73.619119,NA,NA,NA
PL,Male,2015,73.430836,NA,NA,NA
PL,Male,2016,73.781704,NA,NA,NA
PL,Male,2017,73.788981,NA,NA,NA
PL,Male,2018,73.661227,NA,NA,NA
PL,Male,2019,73.979972,NA,NA,NA
PL,Male,2020,72.47294,74.153499,74.214485,74.201128
PL,Male,2021,71.637279,74.358484,74.448998,74.421269
PL,Male,2022,73.418512,74.559068,74.683511,74.640245
PL,Male,2023,74.665102,74.721347,74.918024,74.858071
PL,Male,2024,75.044428,74.905407,75.152537,75.074758
PL,Female,2000,77.936521,NA,NA,NA
PL,Female,2001,78.365671,NA,NA,NA
PL,Female,2002,78.767709,NA,NA,NA
PL,Female,2003,78.893744,NA,NA,NA
PL,Female,2004,79.231962,NA,NA,NA
PL,Female,2005,79.328285,NA,NA,NA
PL,Female,2006,79.576412,NA,NA,NA
PL,Female,2007,79.673589,NA,NA,NA
PL,Female,2008,79.892478,NA,NA,NA
PL,Female,2009,79.981942,NA,NA,NA
PL,Female,2010,80.476169,NA,NA,NA
PL,Female,2011,80.805305,NA,NA,NA
PL,Female,2012,80.81097,NA,NA,NA
PL,Female,2013,80.936713,NA,NA,NA
PL,Female,2014,81.405908,NA,NA,NA
PL,Female,2015,81.294123,NA,NA,NA
PL,Female,2016,81.70387,NA,NA,NA
PL,Female,2017,81.51685,NA,NA,NA
PL,Female,2018,81.445133,NA,NA,NA
PL,Female,2019,81.687535,NA,NA,NA
PL,Female,2020,80.618396,81.813965,81.884957,81.873448
PL,Female,2021,79.601231,81.939383,82.082378,82.058403
PL,Female,2022,81.093331,82.081916,82.2798,82.242305
PL,Female,2023,82.038547,82.193215,82.477222,82.425165
PL,Female,2024,82.411437,82.316981,82.674644,82.606993
PL,Total,2000,73.736084,NA,NA,NA
PL,Total,2001,74.224635,NA,NA,NA
PL,Total,2002,74.587216,NA,NA,NA
PL,Total,2003,74.75974,NA,NA,NA
PL,Total,2004,74.984427,NA,NA,NA
PL,Total,2005,75.100668,NA,NA,NA
PL,Total,2006,75.298061,NA,NA,NA
PL,Total,2007,75.358051,NA,NA,NA
PL,Total,2008,75.627888,NA,NA,NA
PL,Total,2009,75.832228,NA,NA,NA
PL,Total,2010,76.350703,NA,NA,NA
PL,Total,2011,76.687817,NA,NA,NA
PL,Total,2012,76.729585,NA,NA,NA
PL,Total,2013,76.970057,NA,NA,NA
PL,Total,2014,77.555084,NA,NA,NA
PL,Total,2015,77.383746,NA,NA,NA
PL,Total,2016,77.765845,NA,NA,NA
PL,Total,2017,77.671507,NA,NA,NA
PL,Total,2018,77.557242,NA,NA,NA
PL,Total,2019,77.841194,NA,NA,NA
PL,Total,2020,76.481584,77.994035,78.057252,78.045176
PL,Total,2021,75.535536,78.165997,78.273311,78.24814
PL,Total,2022,77.236957,78.340305,78.489369,78.450039
PL,Total,2023,78.371403,78.473709,78.705428,78.650888
PL,Total,2024,78.747203,78.625087,78.921486,78.8507
PT,Male,2000,73.261001,NA,NA,NA
PT,Male,2001,73.593229,NA,NA,NA
PT,Male,2002,73.878061,NA,NA,NA
PT,Male,2003,74.236106,NA,NA,NA
PT,Male,2004,74.9629,NA,NA,NA
PT,Male,2005,74.911864,NA,NA,NA
PT,Male,2006,75.510811,NA,NA,NA
PT,Male,2007,75.943874,NA,NA,NA
PT,Male,2008,76.297503,NA,NA,NA
PT,Male,2009,76.584798,NA,NA,NA
PT,Male,2010,76.860667,NA,NA,NA
PT,Male,2011,77.311599,NA,NA,NA
PT,Male,2012,77.382659,NA,NA,NA
PT,Male,2013,77.662288,NA,NA,NA
PT,Male,2014,78.106962,NA,NA,NA
PT,Male,2015,78.229102,NA,NA,NA
PT,Male,2016,78.255074,NA,NA,NA
PT,Male,2017,78.6193,NA,NA,NA
PT,Male,2018,78.547353,NA,NA,NA
PT,Male,2019,78.97705,NA,NA,NA
PT,Male,2020,78.398714,79.229559,79.277894,79.233001
PT,Male,2021,78.420911,79.447013,79.578739,79.485988
PT,Male,2022,78.817898,79.660369,79.879583,79.735674
PT,Male,2023,79.373308,79.897493,80.180428,79.982165
PT,Male,2024,79.735241,80.1112,80.481273,80.22556
PT,Female,2000,80.368663,NA,NA,NA
PT,Female,2001,80.689261,NA,NA,NA
PT,Female,2002,80.844607,NA,NA,NA
PT,Female,2003,80.873613,NA,NA,NA
PT,Female,2004,81.834656,NA,NA,NA
PT,Female,2005,81.656041,NA,NA,NA
PT,Female,2006,82.58082,NA,NA,NA
PT,Female,2007,82.582446,NA,NA,NA
PT,Female,2008,82.803363,NA,NA,NA
PT,Female,2009,82.963492,NA,NA,NA
PT,Female,2010,83.238802,NA,NA,NA
PT,Female,2011,83.719749,NA,NA,NA
PT,Female,2012,83.593649,NA,NA,NA
PT,Female,2013,84.009404,NA,NA,NA
PT,Female,2014,84.384965,NA,NA,NA
PT,Female,2015,84.280327,NA,NA,NA
PT,Female,2016,84.346635,NA,NA,NA
PT,Female,2017,84.590712,NA,NA,NA
PT,Female,2018,84.516147,NA,NA,NA
PT,Female,2019,84.799993,NA,NA,NA
PT,Female,2020,84.238506,85.049002,85.03322,85.009594
PT,Female,2021,84.301364,85.217666,85.266448,85.217321
PT,Female,2022,84.453779,85.408279,85.499676,85.422863
PT,Female,2023,85.058311,85.611998,85.732904,85.626239
PT,Female,2024,85.257112,85.773005,85.966132,85.827466
PT,Total,2000,76.832877,NA,NA,NA
PT,Total,2001,77.162484,NA,NA,NA
PT,Total,2002,77.388229,NA,NA,NA
PT,Total,2003,77.594301,NA,NA,NA
PT,Total,2004,78.448789,NA,NA,NA
PT,Total,2005,78.331569,NA,NA,NA
PT,Total,2006,79.09647,NA,NA,NA
PT,Total,2007,79.330675,NA,NA,NA
PT,Total,2008,79.624553,NA,NA,NA
PT,Total,2009,79.854965000000007,NA,NA,NA
PT,Total,2010,80.130847,NA,NA,NA
PT,Total,2011,80.604509,NA,NA,NA
PT,Total,2012,80.57503,NA,NA,NA
PT,Total,2013,80.923768,NA,NA,NA
PT,Total,2014,81.343344,NA,NA,NA
PT,Total,2015,81.350106,NA,NA,NA
PT,Total,2016,81.391395,NA,NA,NA
PT,Total,2017,81.702633,NA,NA,NA
PT,Total,2018,81.622705,NA,NA,NA
PT,Total,2019,81.980202,NA,NA,NA
PT,Total,2020,81.386889,82.223419,82.251113,82.21653
PT,Total,2021,81.420671,82.411029,82.522025,82.450151
PT,Total,2022,81.698774,82.608354,82.792937,82.680944
PT,Total,2023,82.283556,82.82734,83.063849,82.908969
PT,Total,2024,82.566651,83.01357,83.334761,83.134281
SE,Male,2000,77.380508,NA,NA,NA
SE,Male,2001,77.538535,NA,NA,NA
SE,Male,2002,77.710313,NA,NA,NA
SE,Male,2003,77.897542,NA,NA,NA
SE,Male,2004,78.354717,NA,NA,NA
SE,Male,2005,78.426617,NA,NA,NA
SE,Male,2006,78.696639,NA,NA,NA
SE,Male,2007,78.930905,NA,NA,NA
SE,Male,2008,79.09941,NA,NA,NA
SE,Male,2009,79.336251,NA,NA,NA
SE,Male,2010,79.516421,NA,NA,NA
SE,Male,2011,79.799875,NA,NA,NA
SE,Male,2012,79.868237,NA,NA,NA
SE,Male,2013,80.104096,NA,NA,NA
SE,Male,2014,80.358648,NA,NA,NA
SE,Male,2015,80.317067,NA,NA,NA
SE,Male,2016,80.567749,NA,NA,NA
SE,Male,2017,80.730945,NA,NA,NA
SE,Male,2018,80.806035,NA,NA,NA
SE,Male,2019,81.353459,NA,NA,NA
SE,Male,2020,80.606462,81.477335,81.562561,81.547245
SE,Male,2021,81.222005,81.671447,81.771664,81.739926
SE,Male,2022,81.370657,81.855358,81.980767,81.931078
SE,Male,2023,81.5865,82.044099,82.189869,82.120696
SE,Male,2024,82.292889,82.219347,82.398972,82.30878
SE,Female,2000,82.025053,NA,NA,NA
SE,Female,2001,82.06213,NA,NA,NA
SE,Female,2002,82.092168,NA,NA,NA
SE,Female,2003,82.418941,NA,NA,NA
SE,Female,2004,82.676522,NA,NA,NA
SE,Female,2005,82.766492,NA,NA,NA
SE,Female,2006,82.90666,NA,NA,NA
SE,Female,2007,82.950498,NA,NA,NA
SE,Female,2008,83.128209,NA,NA,NA
SE,Female,2009,83.339044,NA,NA,NA
SE,Female,2010,83.496717,NA,NA,NA
SE,Female,2011,83.679097,NA,NA,NA
SE,Female,2012,83.54446,NA,NA,NA
SE,Female,2013,83.715369,NA,NA,NA
SE,Female,2014,84.068701,NA,NA,NA
SE,Female,2015,84.034121,NA,NA,NA
SE,Female,2016,84.098126,NA,NA,NA
SE,Female,2017,84.122373,NA,NA,NA
SE,Female,2018,84.271629,NA,NA,NA
SE,Female,2019,84.749114,NA,NA,NA
SE,Female,2020,84.315773,84.869249,84.892486,84.881619
SE,Female,2021,84.843055,85.006926000000007,85.035858,85.013492
SE,Female,2022,84.763717,85.153997,85.179229,85.144385
SE,Female,2023,84.926701,85.262605,85.322601,85.274306
SE,Female,2024,85.372944,85.395369,85.465973,85.403263
SE,Total,2000,79.743757,NA,NA,NA
SE,Total,2001,79.839304,NA,NA,NA
SE,Total,2002,79.938445,NA,NA,NA
SE,Total,2003,80.191462,NA,NA,NA
SE,Total,2004,80.557402,NA,NA,NA
SE,Total,2005,80.633678,NA,NA,NA
SE,Total,2006,80.838406,NA,NA,NA
SE,Total,2007,80.977149,NA,NA,NA
SE,Total,2008,81.146012,NA,NA,NA
SE,Total,2009,81.373084,NA,NA,NA
SE,Total,2010,81.535978,NA,NA,NA
SE,Total,2011,81.767212,NA,NA,NA
SE,Total,2012,81.735382,NA,NA,NA
SE,Total,2013,81.937965,NA,NA,NA
SE,Total,2014,82.237001,NA,NA,NA
SE,Total,2015,82.1922,NA,NA,NA
SE,Total,2016,82.349372,NA,NA,NA
SE,Total,2017,82.444219,NA,NA,NA
SE,Total,2018,82.549053,NA,NA,NA
SE,Total,2019,83.06547,NA,NA,NA
SE,Total,2020,82.447883,83.185511,83.240298,83.226805
SE,Total,2021,83.032247,83.351286,83.415125,83.387033
SE,Total,2022,83.068228,83.515502,83.589952,83.545986
SE,Total,2023,83.258609,83.663695,83.764779,83.703668
SE,Total,2024,83.843461,83.81596,83.939606,83.860089
SI,Male,2000,72.114453,NA,NA,NA
SI,Male,2001,72.1895,NA,NA,NA
SI,Male,2002,72.498572,NA,NA,NA
SI,Male,2003,72.454312,NA,NA,NA
SI,Male,2004,73.465829,NA,NA,NA
SI,Male,2005,73.871571,NA,NA,NA
SI,Male,2006,74.321376,NA,NA,NA
SI,Male,2007,74.547981,NA,NA,NA
SI,Male,2008,75.389334,NA,NA,NA
SI,Male,2009,75.730776,NA,NA,NA
SI,Male,2010,76.23409,NA,NA,NA
SI,Male,2011,76.554688,NA,NA,NA
SI,Male,2012,76.947585,NA,NA,NA
SI,Male,2013,76.948212,NA,NA,NA
SI,Male,2014,77.981891,NA,NA,NA
SI,Male,2015,77.605282,NA,NA,NA
SI,Male,2016,77.936236,NA,NA,NA
SI,Male,2017,78.062323,NA,NA,NA
SI,Male,2018,78.317356,NA,NA,NA
SI,Male,2019,78.497192,NA,NA,NA
SI,Male,2020,77.711339,78.778632,78.833125,78.78911
SI,Male,2021,77.664602,79.039956,79.169059,79.083104
SI,Male,2022,78.732539,79.295231,79.504992,79.373423
SI,Male,2023,79.184168,79.50522,79.840926,79.660087
SI,Male,2024,79.79682,79.739908,80.17686,79.943113
SI,Female,2000,79.73438,NA,NA,NA
SI,Female,2001,80.234539,NA,NA,NA
SI,Female,2002,80.451308,NA,NA,NA
SI,Female,2003,80.260593,NA,NA,NA
SI,Female,2004,80.732586,NA,NA,NA
SI,Female,2005,80.80729,NA,NA,NA
SI,Female,2006,81.768302,NA,NA,NA
SI,Female,2007,81.741822,NA,NA,NA
SI,Female,2008,82.222065,NA,NA,NA
SI,Female,2009,82.276681,NA,NA,NA
SI,Female,2010,82.612697,NA,NA,NA
SI,Female,2011,82.893416,NA,NA,NA
SI,Female,2012,82.896979,NA,NA,NA
SI,Female,2013,83.163308,NA,NA,NA
SI,Female,2014,83.721686,NA,NA,NA
SI,Female,2015,83.536466,NA,NA,NA
SI,Female,2016,83.909948,NA,NA,NA
SI,Female,2017,83.704531,NA,NA,NA
SI,Female,2018,83.998187,NA,NA,NA
SI,Female,2019,84.19588,NA,NA,NA
SI,Female,2020,83.074958,84.338501,84.430696,84.397668
SI,Female,2021,83.634222,84.497222,84.665512,84.59841
SI,Female,2022,83.907949,84.674736,84.900328,84.796339
SI,Female,2023,84.744296,84.816864,85.135143,84.991491
SI,Female,2024,84.88399,84.972703,85.369959,85.183898
SI,Total,2000,76.02002,NA,NA,NA
SI,Total,2001,76.279759,NA,NA,NA
SI,Total,2002,76.539919,NA,NA,NA
SI,Total,2003,76.411297,NA,NA,NA
SI,Total,2004,77.203956,NA,NA,NA
SI,Total,2005,77.433346,NA,NA,NA
SI,Total,2006,78.109244,NA,NA,NA
SI,Total,2007,78.208709,NA,NA,NA
SI,Total,2008,78.881158,NA,NA,NA
SI,Total,2009,79.063691,NA,NA,NA
SI,Total,2010,79.496121,NA,NA,NA
SI,Total,2011,79.799311,NA,NA,NA
SI,Total,2012,79.995883,NA,NA,NA
SI,Total,2013,80.102536,NA,NA,NA
SI,Total,2014,80.913361,NA,NA,NA
SI,Total,2015,80.607334,NA,NA,NA
SI,Total,2016,80.945301,NA,NA,NA
SI,Total,2017,80.927604,NA,NA,NA
SI,Total,2018,81.192765,NA,NA,NA
SI,Total,2019,81.340634,NA,NA,NA
SI,Total,2020,80.369686,81.563342,81.620666,81.583379
SI,Total,2021,80.602021,81.771057,81.900699,81.824048
SI,Total,2022,81.294395,81.983659,82.180731,82.061466
SI,Total,2023,81.945236,82.153793,82.460763,82.295674
SI,Total,2024,82.342207,82.344592,82.740796,82.52671
SK,Male,2000,68.997729,NA,NA,NA
SK,Male,2001,69.47561,NA,NA,NA
SK,Male,2002,69.787975,NA,NA,NA
SK,Male,2003,69.803418,NA,NA,NA
SK,Male,2004,70.309086,NA,NA,NA
SK,Male,2005,70.164032,NA,NA,NA
SK,Male,2006,70.379821,NA,NA,NA
SK,Male,2007,70.548229,NA,NA,NA
SK,Male,2008,70.76734,NA,NA,NA
SK,Male,2009,71.317114,NA,NA,NA
SK,Male,2010,71.669781,NA,NA,NA
SK,Male,2011,72.1927,NA,NA,NA
SK,Male,2012,72.405844,NA,NA,NA
SK,Male,2013,72.822741,NA,NA,NA
SK,Male,2014,73.167011,NA,NA,NA
SK,Male,2015,72.999389,NA,NA,NA
SK,Male,2016,73.649877,NA,NA,NA
SK,Male,2017,73.647647,NA,NA,NA
SK,Male,2018,73.71545,NA,NA,NA
SK,Male,2019,74.123757,NA,NA,NA
SK,Male,2020,73.429693,74.404912,74.393548,74.372274
SK,Male,2021,71.165625,74.636322,74.663339,74.621201
SK,Male,2022,73.477409,74.882103,74.93313,74.868183
SK,Male,2023,74.68195,75.145355,75.202921,75.113216
SK,Male,2024,75.033955,75.389717,75.472712,75.356294
SK,Female,2000,77.302431,NA,NA,NA
SK,Female,2001,77.654495,NA,NA,NA
SK,Female,2002,77.679984,NA,NA,NA
SK,Female,2003,77.774317,NA,NA,NA
SK,Female,2004,78.010918,NA,NA,NA
SK,Female,2005,78.050551,NA,NA,NA
SK,Female,2006,78.346519,NA,NA,NA
SK,Female,2007,78.314936,NA,NA,NA
SK,Female,2008,78.800357,NA,NA,NA
SK,Female,2009,78.910815,NA,NA,NA
SK,Female,2010,79.111713,NA,NA,NA
SK,Female,2011,79.598059,NA,NA,NA
SK,Female,2012,79.682279,NA,NA,NA
SK,Female,2013,79.908412,NA,NA,NA
SK,Female,2014,80.259603,NA,NA,NA
SK,Female,2015,80.011476,NA,NA,NA
SK,Female,2016,80.436464,NA,NA,NA
SK,Female,2017,80.472242,NA,NA,NA
SK,Female,2018,80.475362,NA,NA,NA
SK,Female,2019,80.856471,NA,NA,NA
SK,Female,2020,80.219091,81.046781,81.043525,81.031628
SK,Female,2021,78.157651,81.224927,81.23058,81.206551
SK,Female,2022,80.419241,81.40455,81.417635,81.380266
SK,Female,2023,81.322163,81.585675,81.604689,81.55276
SK,Female,2024,81.656044,81.768747,81.791744,81.724021
SK,Total,2000,73.142548,NA,NA,NA
SK,Total,2001,73.573584,NA,NA,NA
SK,Total,2002,73.759208,NA,NA,NA
SK,Total,2003,73.810586,NA,NA,NA
SK,Total,2004,74.203284,NA,NA,NA
SK,Total,2005,74.132928,NA,NA,NA
SK,Total,2006,74.389495,NA,NA,NA
SK,Total,2007,74.46482,NA,NA,NA
SK,Total,2008,74.808837,NA,NA,NA
SK,Total,2009,75.162189,NA,NA,NA
SK,Total,2010,75.444745,NA,NA,NA
SK,Total,2011,75.957223,NA,NA,NA
SK,Total,2012,76.107971,NA,NA,NA
SK,Total,2013,76.441652,NA,NA,NA
SK,Total,2014,76.78895,NA,NA,NA
SK,Total,2015,76.562664,NA,NA,NA
SK,Total,2016,77.117778,NA,NA,NA
SK,Total,2017,77.120258,NA,NA,NA
SK,Total,2018,77.14656,NA,NA,NA
SK,Total,2019,77.542704,NA,NA,NA
SK,Total,2020,76.849962,77.780387,77.774291,77.759851
SK,Total,2021,74.597718,77.986525,78.005878,77.976116
SK,Total,2022,76.951307,78.200074,78.237466,78.190908
SK,Total,2023,78.042585,78.421119,78.469053,78.404219
